AgenteCausale,DescrAgenteCausale,Gruppo,DescrGruppo,GrandeGruppo,DescrGrandeGruppo,,
38001301,Margarina,8,GENERI ALIMENTARI DI ORIGINE ANIMALE,4,AGENTI BIOLOGICI,,
40400003,Chinarsi frequentemente,4,MOVIMENTI DIVERSI,5,FATTORI FISIOLOGICI,,
40900003,Lavoro su schermo,9,ALTRO,5,FATTORI FISIOLOGICI,,
40900099,Altre,9,ALTRO,5,FATTORI FISIOLOGICI,,
50200006,Straordinario,2,ORGANIZZAZIONE DELLE ORE DI LAVORO,6,FATTORI PSICOLOGICI,,
50200008,Lavoro temporaneo,2,ORGANIZZAZIONE DELLE ORE DI LAVORO,6,FATTORI PSICOLOGICI,,
50300001,A cottimo,3,FORME  DI  SALARIO,6,FATTORI PSICOLOGICI,,
50400004,Lavoro in grandi quantità                                                                           ,4,TIPO (QUANTIT·)  DI LAVORO,6,FATTORI PSICOLOGICI,,
50500004,Lavoro richiedente attenzione e concentrazione,5,TIPO (QUALIT·) DEL LAVORO,6,FATTORI PSICOLOGICI,,
50600001,Nessun condizionamento sul proprio lavoro,6,CONDIZIONAMENTO SUL LAVORO,6,FATTORI PSICOLOGICI,,
50700003,Lavoro isolato,7,CONTATTI SOCIALI,6,FATTORI PSICOLOGICI,,
50800009,Mancato riconoscimento del lavoro,8,RELAZIONI DI LAVORO,6,FATTORI PSICOLOGICI,,
51000004,Microtraumi,10,ESPERIENZE TRAUMATICHE (PAURA,,,,
51000099,Altro,10,ESPERIENZE TRAUMATICHE (PAURA,,,,
60110199,Altri materiali da costruzione0,1,POLVERI,7,FATTORI,,
60110299,altri,1,POLVERI,7,FATTORI,,
60120299,altri,1,POLVERI,7,FATTORI,,
60200005,Fibre di lana di vetro,2,FIBRE,7,FATTORI,,
60200010,Wollastonite,2,FIBRE,7,FATTORI,,
60301101,Alotano,3,GAS,7,FATTORI,,
60401001,Arco elettrico,4,FUMI,7,FATTORI,,
60402001,Fumo di esplosivi...,4,FUMI,7,FATTORI,,
60601011,Scarto di agenti e ossidanti decoloranti (non cosmetici),6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60602203,Pitture,,,,,,
60602205,Pitture,,,,,,
60603004,Adesivi,,,,,,
60603005,Adesivi,,,,,,
60603099,altri,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60604006,Resine con policarbammato,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60604008,Resine polietileniche,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605102,Termoplastiche poliacetate,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605106,Termoplastiche poliestere,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605202,Plastiche termoindurenti ureiche con formaldeide,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60605211,PVC,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607004,Coloranti antrachinonici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607006,Azocoloranti,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607012,Nero diretto 38,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607024,Coloranti naturali,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607028,Coloranti ftalocianinici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607029,Coloranti chinolinici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607036,Coloranti tiazolici,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
60607037,Coloranti al tino,6,MATERIALI E PRODOTTI VARI,7,FATTORI,,
12522007,Cianato di potassio,3,ALCOLI,,,,
12531106,Trietilammina,3,ALCOLI,,,,
12531111,Amilammina,3,ALCOLI,,,,
12531117,Diammina di etilene,3,ALCOLI,,,,
12531118,Triammina di dietilene,3,ALCOLI,,,,
12531599,altro,3,ALCOLI,,,,
12532201,Sali di ammine alicicliche,3,ALCOLI,,,,
12532301,Derivati idrossili di ammine alicicliche,3,ALCOLI,,,,
12532501,Derivati nitrosi di ammine alicicliche (nitroammine alicicliche),3,ALCOLI,,,,
12533108,Tolidina (3,,,,,,
12533599,altro,3,ALCOLI,,,,
12534105,Aminotiazolo (De),3,ALCOLI,,,,
12534199,altro,3,ALCOLI,,,,
12534501,Derivati nitrosi di ammine eterocicliche (nitrosammine eterocicliche),3,ALCOLI,,,,
12541103,Nitroetano,3,ALCOLI,,,,
12541199,altro,3,ALCOLI,,,,
12543102,Nitrotoluene,3,ALCOLI,,,,
12543103,Dinitrobenzeni,3,ALCOLI,,,,
12543104,Trinitrotoluene (TNT),3,ALCOLI,,,,
12544001,Nitropiridina,3,ALCOLI,,,,
12580001,Sulfossido di dimetile,3,ALCOLI,,,,
20500001,Umidità                                                                                             ,5,IGROMETRIA,3,AGENTI FISICI                                                                                       ,,
20500002,Secchezza,5,IGROMETRIA,3,AGENTI FISICI                                                                                       ,,
20600001,Correnti d'aria,6,VENTILAZIONE,3,AGENTI FISICI                                                                                       ,,
20600002,Confinamento,,,,,,
31001099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31003099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31004012,Arcanobacterium haemolyticum (corynebacterium haemolyticum),1,BATTERI,4,AGENTI BIOLOGICI,,
31004099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31006012,Bacteroides fragilis,1,BATTERI,4,AGENTI BIOLOGICI,,
31009992,Borrelia spp.,1,BATTERI,4,AGENTI BIOLOGICI,,
31010023,Brucella canis,1,BATTERI,4,AGENTI BIOLOGICI,,
31010099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31012012,Cardiobacterium hominis,1,BATTERI,4,AGENTI BIOLOGICI,,
31016099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31019012,Eikenella corrodens,1,BATTERI,4,AGENTI BIOLOGICI,,
31020099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31025099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31034012,Listeria ivanovii,1,BATTERI,4,AGENTI BIOLOGICI,,
31036142,Mycobacterium szulgai,1,BATTERI,4,AGENTI BIOLOGICI,,
31037012,Mycoplasma pneumoniae,1,BATTERI,4,AGENTI BIOLOGICI,,
31039012,Nocardia asteroides,1,BATTERI,4,AGENTI BIOLOGICI,,
31039042,Nocardia nova,1,BATTERI,4,AGENTI BIOLOGICI,,
31042012,Plesiomonas shigelloides,1,BATTERI,4,AGENTI BIOLOGICI,,
31048099,altro,1,BATTERI,4,AGENTI BIOLOGICI,,
31049063,Rickettsia prowazekii,1,BATTERI,4,AGENTI BIOLOGICI,,
31051063,Salmonella (altre varietà sierologiche)                                                             ,1,BATTERI,4,AGENTI BIOLOGICI,,
31052099,altro,ND,Ancora da determinare,ND,Ancora da determinare,,
31053032,Shigella flexneri,1,BATTERI,4,AGENTI BIOLOGICI,,
31054012,Staphylococcus aureus,1,BATTERI,4,AGENTI BIOLOGICI,,
31060000,Carnobacterium,1,BATTERI,4,AGENTI BIOLOGICI,,
31062000,Caseobacter,1,BATTERI,4,AGENTI BIOLOGICI,,
31065000,Centipeda,1,BATTERI,4,AGENTI BIOLOGICI,,
31077000,Frateuria,1,BATTERI,4,AGENTI BIOLOGICI,,
31084000,Kluyvera,1,BATTERI,4,AGENTI BIOLOGICI,,
31088000,Lactococcus,1,BATTERI,4,AGENTI BIOLOGICI,,
31100000,Micrococcus,1,BATTERI,4,AGENTI BIOLOGICI,,
31104000,Moellerella,1,BATTERI,4,AGENTI BIOLOGICI,,
31113000,Pantoea,1,BATTERI,4,AGENTI BIOLOGICI,,
31114000,Pectinatus,1,BATTERI,4,AGENTI BIOLOGICI,,
31130000,Serratia,1,BATTERI,4,AGENTI BIOLOGICI,,
31137000,Streptomyces,1,BATTERI,4,AGENTI BIOLOGICI,,
31139000,Succinivibrio,1,BATTERI,4,AGENTI BIOLOGICI,,
31150000,Wolinella,1,BATTERI,4,AGENTI BIOLOGICI,,
32020024,Virus Lassa,2,VIRUS,4,AGENTI BIOLOGICI,,
32040099,altro,2,VIRUS,4,AGENTI BIOLOGICI,,
32041032,Puumala virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32041043,Seoul  virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32080033,Absettarov,2,VIRUS,4,AGENTI BIOLOGICI,,
32080153,Encefalite verno-estiva  (a),2,VIRUS,4,AGENTI BIOLOGICI,,
32080173,Virus Wesselsbron,2,VIRUS,4,AGENTI BIOLOGICI,,
32080993,Altri flavivirus noti per essere patogeni,2,VIRUS,4,AGENTI BIOLOGICI,,
32100042,Herpes simplex virus tipo 1,2,VIRUS,4,AGENTI BIOLOGICI,,
32130032,Virus della malattia di Newcastle,2,VIRUS,4,AGENTI BIOLOGICI,,
32130042,Virus parainfluenzali  tipi 1-4,2,VIRUS,4,AGENTI BIOLOGICI,,
32160052,Molluscum contagiosum  Virus,2,VIRUS,4,AGENTI BIOLOGICI,,
32160114,Variolo virus (minore),2,VIRUS,4,AGENTI BIOLOGICI,,
32201043,Virus Everglades,2,VIRUS,4,AGENTI BIOLOGICI,,
32201063,Virus Mucambo,2,VIRUS,4,AGENTI BIOLOGICI,,
32220103,Virus del mollusco sebaceo,2,VIRUS,4,AGENTI BIOLOGICI,,
32220123,Virus Quaranfil,2,VIRUS,4,AGENTI BIOLOGICI,,
32220163,Virus Guaroa,2,VIRUS,4,AGENTI BIOLOGICI,,
32230053,Agente dello scrapie,2,VIRUS,4,AGENTI BIOLOGICI,,
33010099,altro,3,PARASSITI,4,AGENTI BIOLOGICI,,
33030022,Angiostrongylus costaricensis,3,PARASSITI,4,AGENTI BIOLOGICI,,
11150207,Idrogeno fosforato (fosfina),1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150209,Fosfiti,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150305,Pentossido di arsenico,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150501,Bismuto,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11160205,Ossido di zolfo,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11160499,altro,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11170203,Clorati,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11170404,Periodati,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11210106,Ossido di cupro,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11210107,Idrossido di rame,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11210201,Argento,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11220106,Leghe,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11220302,Amalgame di mercurio,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11220308,Ossido mercurico (giallo e rosso),2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11220314,Tiocianato mercurico,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11240201,Zirconio,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11260199,Altri composti del cromo esavalente,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11260201,Molibdeno,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11260301,Tungsteno,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11270101,Manganese,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280102,Ossido di ferro,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280199,altro,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280205,Cromato di cobalto,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280208,Ossalato di cobalto,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280302,Composti organici di nichel,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280501,Rodio,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280699,altro,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280801,Iridio,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11300200,Neon,3,AGENTI CHIMICI INORGANICI GRUPPO 0,1,AGENTI CHIMICI INORGANICI,,
11300500,Xenon,3,AGENTI CHIMICI INORGANICI GRUPPO 0,1,AGENTI CHIMICI INORGANICI,,
11510700,Promezio,5,ELEMENTI RADIOTTIVI,1,AGENTI CHIMICI INORGANICI,,
11520200,Cesio 137,5,ELEMENTI RADIOTTIVI,1,AGENTI CHIMICI INORGANICI,,
11600400,Acido cianidrico,6,ACIDI INORGANICI ANIDRI E SOLUZIONI,1,AGENTI CHIMICI INORGANICI,,
11601100,Acido periodico,6,ACIDI INORGANICI ANIDRI E SOLUZIONI,1,AGENTI CHIMICI INORGANICI,,
11601200,Acido nitrico,6,ACIDI INORGANICI ANIDRI E SOLUZIONI,1,AGENTI CHIMICI INORGANICI,,
12111099,altro,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12112105,Butilene (butene,,,,,,
12131003,Xilolo (o-xilolo m-xilolo p-xilolo),1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12140102,Propilenimmina,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12140301,Tiofene,ND,Ancora da determinare,ND,Ancora da determinare,,
12140499,altro,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12140601,Tiazolo,,,,,,
12140699,altro,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12141307,Iodio e idrato di piridina (it),1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12141401,Piridazina,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12142101,Benzoossazolo,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12150001,Alfa-pinene,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211101,Trifluorometano,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211208,1.1.1. - Tricloroetano (metilcloroformio),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211215,2-cloropropano (isopropilcloruro,,,,,,
12211301,Bromuro di metile (bromometano,,,,,,
12211304,1,,,,,,
12211307,Dibromociclopropano (DBCP) (it)                        1,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211503,Diclorodifluorometano R12 (freon 12),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12212101,Fluoroetilene (fluoruro di vinile),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12212204,Tetracloroetilene (tetracloruro di etilene),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12212301,Bromuro di etilene (it),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12212501,DERIVATI ALOGENATI DI IDROCARBURI ALIFATICI  INSATURI  ( MISTI),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12220101,DERIVATI ALOGENATI DI IDROCARBURI ALICICLICI ( FLUORURATI),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12220208,Esaclorociclopentadiene,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12220301,Bromociclopropano (it),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12230203,1,,,,,,
12311104,2-propanolo,3,ALCOLI,,,,
12311108,2-metil-2-propanolo (tert-butanolo),3,ALCOLI,,,,
12311117,Alcool allilico (2-propenolo,,,,,,
12311122,Alcool polivinile,3,ALCOLI,,,,
12311301,Nitroglicole (nitroglicerina,,,,,,
12311399,altro,3,ALCOLI,,,,
12313002,Alcool beta-feniletilico,3,ALCOLI,,,,
12314002,Alcool tiofenico,3,ALCOLI,,,,
12314003,Alcool tetraidrofurfurilico,3,ALCOLI,,,,
12321001,Glicole etilenico,3,ALCOLI,,,,
12321005,Glicole propilenico,3,ALCOLI,,,,
12321006,Glicole trimetilenico,3,ALCOLI,,,,
12321010,Glicole butilenico,3,ALCOLI,,,,
12321099,altro,3,ALCOLI,,,,
12323001,Glicole stirenico (1-fenile-1,,,,,,
12324001,Eterociclici,3,ALCOLI,,,,
12331009,Bisfenolo A,3,ALCOLI,,,,
12331013,2-naftolo ((-naftolo),3,ALCOLI,,,,
12332001,2,,,,,,
12332004,Pentaclorofenolo e pentaclorofenati,3,ALCOLI,,,,
12332006,Iodofenoli,3,ALCOLI,,,,
12341003,Etere dietilico (etere etilico),3,ALCOLI,,,,
12341006,Etere divinilico,3,ALCOLI,,,,
12342004,2,,,,,,
12342005,Etere dicloroetilico (chlorex) (it),3,ALCOLI,,,,
12343104,Etere monoisopropilico glicolico etilenico,3,ALCOLI,,,,
12343199,altro,3,ALCOLI,,,,
12343201,Etere monometilico glicolico propilenico,3,ALCOLI,,,,
12343204,Etere monobutilico glicolico propilenico,3,ALCOLI,,,,
12361001,Ossido di etilene (ossirano),3,ALCOLI,,,,
12361004,Ossido di ottilene,3,ALCOLI,,,,
12361008,Biossido di vinilcicloesano,3,ALCOLI,,,,
12362003,Etere isopropilglicidilico,3,ALCOLI,,,,
12371008,Esanale,3,ALCOLI,,,,
12371009,Ettanale,3,ALCOLI,,,,
12372099,altro,3,ALCOLI,,,,
12375001,Furfurale,3,ALCOLI,,,,
12377001,Cloroacetaldeide (it),3,ALCOLI,,,,
12377002,Tricloroacetaldeide (it),3,ALCOLI,,,,
12381203,Geraniale di citrale,3,ALCOLI,,,,
12381305,Isoforone (3,,,,,,
12381310,Canfora,3,ALCOLI,,,,
12393001,Acetali aromatici,3,ALCOLI,,,,
12401102,Acido acetico (acido etanoico De) acido propionico,3,ALCOLI,,,,
12401103,Acido butirico,3,ALCOLI,,,,
12401305,Acido iodoacetico,3,ALCOLI,,,,
12401399,altro,3,ALCOLI,,,,
12404002,Acido lattico,3,ALCOLI,,,,
12404003,Acido tartronico,3,ALCOLI,,,,
12404005,Acido tartarico,3,ALCOLI,,,,
12412001,Acido tioacetico,3,ALCOLI,,,,
12412002,Acido mercaptoacetico (acido tioglicolico),3,ALCOLI,,,,
12412003,Acido tiomalico,3,ALCOLI,,,,
12420003,Anidride butirica,3,ALCOLI,,,,
12420004,Anidride succinica,3,ALCOLI,,,,
12431202,Acetato etilico,3,ALCOLI,,,,
12431205,Acetato butilico (it),3,ALCOLI,,,,
12431302,Proprionato etilico,3,ALCOLI,,,,
12431399,altro,3,ALCOLI,,,,
12431499,altro,3,ALCOLI,,,,
12431799,altro,3,ALCOLI,,,,
12432006,Acetato di etere butilico glicolico dietilenico,3,ALCOLI,,,,
12441001,Dimetilcarbonato,3,ALCOLI,,,,
12441099,altro,3,ALCOLI,,,,
12443004,Tetranitrato di eritritolo,3,ALCOLI,,,,
11110101,Idrogeno,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11110402,Ossidi di potassio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11110599,altro,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11120304,Arsenito di calcio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11120399,altro,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11140103,Biossido di carbonio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11140202,Ossidi di silicio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11140301,Germanio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11140506,Solfuro di piombo,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11140514,Titanato di piombo,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150103,Idrazina,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150105,Nitriti,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150213,Anidride di fosforo,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150215,Tricloruro di fosforo,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150301,Arsenico,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150304,Ossido arsenioso (triossido di arsenico),1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150399,Altri composti inorganici,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150401,Antimonio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150403,Ossido di antimonio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11150405,Triossidi di antimonio,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11160104,Anidride,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11160309,Leghe,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11170206,Ossidi di cloro,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11170299,Altri composti inorganici,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11170304,Bromati,1,AGENTI CHIMICI INORGANICI GRUPPO A,1,AGENTI CHIMICI INORGANICI,,
11220105,Solfati di zinco,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11220201,Cadmio,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11220307,Solfuro mercurico (cinabro),2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11240199,altro,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11260108,Cloruro di cromo,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11270103,Permanganati,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11270201,Tecnezio,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280203,Carbonato di cobalto,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11280308,Tetracarbonile di nichel,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
11300300,Argon,3,AGENTI CHIMICI INORGANICI GRUPPO 0,1,AGENTI CHIMICI INORGANICI,,
11300400,Kripton,3,AGENTI CHIMICI INORGANICI GRUPPO 0,1,AGENTI CHIMICI INORGANICI,,
11510999,Altri elementi radioattivi non-scelles,ND,Ancora da determinare,ND,Ancora da determinare,,
11520600,Stronzio 90,5,ELEMENTI RADIOTTIVI,1,AGENTI CHIMICI INORGANICI,,
11600500,Acido cloridrico,6,ACIDI INORGANICI ANIDRI E SOLUZIONI,1,AGENTI CHIMICI INORGANICI,,
12111006,Esano,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12111009,Ottano,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12121004,Ciclobutano,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12122001,Ciclopentadiene,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12131004,Etilbenzene,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12131099,altro,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12140299,altro,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12141001,Pirano,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12141501,Triazina,1,AGENTI CHIMICI COMPOSTI ORGANICI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12210399,altro,2,AGENTI CHIMICI INORGANICI GRUPPO B,1,AGENTI CHIMICI INORGANICI,,
12211199,altro,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211203,Trimetilcloruro (triclorometano,,,,,,
12211213,Esacloroetano,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211217,1,,,,,,
12211303,Dibromometano (it),2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211506,Bromotrifluorometano R13B1,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211508,Dibromotetrafluoroetano R114B2,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
12211509,1,,,,,,
12211599,altro,2,DERIVATI ALOGENATI DI IDROCARBURI,2,AGENTI CHIMICI COMPOSTI ORGANICI,,
